battery_voltage_v,battery_temp_c,battery_charge_percent,battery_health_percent,alternator_output_v,engine_temp_c,coolant_temp_c,engine_rpm,oil_pressure_psi,fuel_level_percent,engine_load_percent,ambient_temp_c,brake_fluid_level_psi,brake_pad_wear_mm,brake_temp_c,service_type,detected_dtc,source
9.854863413,27.03804411,54.22012633,94.73013548,14.524197,90.63422152,90.05770556,1099.625131,62.95133775,13.18559905,55.87771196,37.63309586,793.1526558,8.8378406,130.8136153,STARTER_MOTOR,P0617,real_dtc_expert_retrofit
12.20550052,35.05601308,55.25474121,93.62795292,14.07731276,108.1424542,92.75917376,733.9052181,6.174339001,23.13400219,47.72865499,33.13575434,837.2451345,7.680294416,95.32392876,ENGINE_OVERHEAT_SEVERE,P0480,real_dtc_expert_retrofit
10.26808131,23.5475836,74.14212362,99.09119326,14.16663454,111.7185637,94.14583484,2154.562453,59.62497374,95.02985955,66.82073282,44.38902824,930.8482166,9.591423016,70.51754859,BATTERY_JUMP,P0562,real_dtc_expert_retrofit
12.99421143,21.03233859,42.36665628,91.78745399,14.94432568,119.3224707,89.68972545,1583.231458,12.07998446,93.29009392,47.50963839,37.86324141,1048.231935,8.747317731,72.42323288,RADIATOR_FAN_ISSUE,P0482,real_dtc_expert_retrofit
12.83935888,26.91662452,71.22347754,91.41174785,14.42203255,109.0448565,89.25763438,1300.34719,13.81014746,98.00225252,29.63722775,33.29281544,1080.13722,9.168202316,144.198733,COOLANT_LOW,P0125,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,RADIATOR_HOSE_LEAK,NOT_APPLICABLE,real_dtc_expert_retrofit
12.28387908,30.28931727,90.19038036,98.45131565,14.08087482,108.6451888,93.92400388,1707.592781,5.928049328,93.75842798,37.01380133,30.83551312,891.7197692,7.491967883,39.15051858,ENGINE_OVERHEAT_SEVERE,P0481,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,FUEL_FILTER_CLOGGED,P0089,real_dtc_expert_retrofit
12.28387908,30.28931727,90.19038036,98.45131565,14.08087482,108.6451888,93.92400388,1707.592781,5.928049328,93.75842798,37.01380133,30.83551312,891.7197692,7.491967883,39.15051858,FUEL_FILTER_CLOGGED,P0193,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,RADIATOR_FAN_ISSUE,P0526,real_dtc_expert_retrofit
12.83935888,26.91662452,71.22347754,91.41174785,14.42203255,109.0448565,89.25763438,1300.34719,13.81014746,98.00225252,29.63722775,33.29281544,1080.13722,9.168202316,144.198733,ENGINE_OVERHEAT_SEVERE,P0481,real_dtc_expert_retrofit
12.99421143,21.03233859,42.36665628,91.78745399,14.94432568,119.3224707,89.68972545,1583.231458,12.07998446,93.29009392,47.50963839,37.86324141,1048.231935,8.747317731,72.42323288,IGNITION_SYSTEM,P0310,real_dtc_expert_retrofit
12.83935888,26.91662452,71.22347754,91.41174785,14.42203255,109.0448565,89.25763438,1300.34719,13.81014746,98.00225252,29.63722775,33.29281544,1080.13722,9.168202316,144.198733,CLUTCH_WORN,P0811,real_dtc_expert_retrofit
12.73451877,23.41671306,52.07585986,91.53412848,14.23749573,91.29501022,86.71154802,2573.088143,45.03943105,19.55049268,7.000672275,13.0927706,555.2556563,8.413742821,350.067913,BRAKE_PAD_WORN,NOT_APPLICABLE,real_dtc_expert_retrofit
12.11783061,25.49663744,53.06896454,90.99003046,14.01191003,107.2824494,89.94877182,1449.656077,13.02178224,63.95875208,29.76837042,44.04827606,950.2886283,6.804021645,136.8068271,RADIATOR_HOSE_LEAK,NOT_APPLICABLE,real_dtc_expert_retrofit
13.35287423,18.14001453,72.84548641,97.98365256,13.85405608,92.1226654,86.17288379,2538.344652,51.74785973,18.76840129,19.51640289,47.39389222,560.9996051,7.442294725,326.5862458,BRAKE_FAILURE,NOT_APPLICABLE,real_dtc_expert_retrofit
10.95129401,29.94037789,92.94782598,96.41355739,14.52287299,97.87914245,88.23116541,2136.562199,56.78776908,40.29558568,45.71543323,27.23643663,1052.588635,7.76846304,39.22880175,STARTER_MOTOR,P0817,real_dtc_expert_retrofit
12.99421143,21.03233859,42.36665628,91.78745399,14.94432568,119.3224707,89.68972545,1583.231458,12.07998446,93.29009392,47.50963839,37.86324141,1048.231935,8.747317731,72.42323288,IGNITION_SYSTEM,P0356,real_dtc_expert_retrofit
10.95129401,29.94037789,92.94782598,96.41355739,14.52287299,97.87914245,88.23116541,2136.562199,56.78776908,40.29558568,45.71543323,27.23643663,1052.588635,7.76846304,39.22880175,BATTERY_TERMINAL_CLEAN,P0560,real_dtc_expert_retrofit
12.36943469,28.97421523,67.19654361,93.65491792,14.30088776,107.6992981,93.97444693,2359.938617,8.298198455,21.45207693,25.51953511,16.41249068,1022.897538,7.743241427,88.21943977,TRANSMISSION_ISSUE,P0717,real_dtc_expert_retrofit
12.83935888,26.91662452,71.22347754,91.41174785,14.42203255,109.0448565,89.25763438,1300.34719,13.81014746,98.00225252,29.63722775,33.29281544,1080.13722,9.168202316,144.198733,CLUTCH_WORN,P0810,real_dtc_expert_retrofit
12.11783061,25.49663744,53.06896454,90.99003046,14.01191003,107.2824494,89.94877182,1449.656077,13.02178224,63.95875208,29.76837042,44.04827606,950.2886283,6.804021645,136.8068271,RADIATOR_HOSE_LEAK,NOT_APPLICABLE,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,FUEL_PUMP,P0233,real_dtc_expert_retrofit
12.36943469,28.97421523,67.19654361,93.65491792,14.30088776,107.6992981,93.97444693,2359.938617,8.298198455,21.45207693,25.51953511,16.41249068,1022.897538,7.743241427,88.21943977,IGNITION_SYSTEM,P0354,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,CLUTCH_WORN,P0903,real_dtc_expert_retrofit
12.83935888,26.91662452,71.22347754,91.41174785,14.42203255,109.0448565,89.25763438,1300.34719,13.81014746,98.00225252,29.63722775,33.29281544,1080.13722,9.168202316,144.198733,SEVERE_MECHANICAL_TOW,NOT_APPLICABLE,real_dtc_expert_retrofit
12.36943469,28.97421523,67.19654361,93.65491792,14.30088776,107.6992981,93.97444693,2359.938617,8.298198455,21.45207693,25.51953511,16.41249068,1022.897538,7.743241427,88.21943977,IGNITION_SYSTEM,P0312,real_dtc_expert_retrofit
9.944045109,19.74096377,75.28679939,95.03200577,13.89127514,96.08999502,86.965005,2561.239534,58.01526269,85.80846279,54.85588471,30.67915374,999.4218317,8.211273616,142.6697112,STARTER_MOTOR,P0512,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,TRANSMISSION_ISSUE,P0705,real_dtc_expert_retrofit
12.11783061,25.49663744,53.06896454,90.99003046,14.01191003,107.2824494,89.94877182,1449.656077,13.02178224,63.95875208,29.76837042,44.04827606,950.2886283,6.804021645,136.8068271,COOLANT_LOW,P0126,real_dtc_expert_retrofit
12.11783061,25.49663744,53.06896454,90.99003046,14.01191003,107.2824494,89.94877182,1449.656077,13.02178224,63.95875208,29.76837042,44.04827606,950.2886283,6.804021645,136.8068271,ELECTRICAL_FAULT_RAIN,NOT_APPLICABLE,real_dtc_expert_retrofit
9.06508174,28.7736311,90.40652444,91.99655029,14.37337167,93.09603477,88.27421811,2310.446055,41.03564044,58.21544279,21.84279055,48.90440481,881.7042728,9.690619581,66.90858781,BATTERY_JUMP,P0561,real_dtc_expert_retrofit
10.22262718,24.05438177,96.65831733,96.28518604,13.83084514,95.06116446,91.05450587,4004.064172,35.76909433,10.97539818,26.42731663,18.54893384,1010.623532,7.202903519,119.5483414,BATTERY_REPLACE,P0562,real_dtc_expert_retrofit
10.95129401,29.94037789,92.94782598,96.41355739,14.52287299,97.87914245,88.23116541,2136.562199,56.78776908,40.29558568,45.71543323,27.23643663,1052.588635,7.76846304,39.22880175,BATTERY_TERMINAL_CLEAN,P0560,real_dtc_expert_retrofit
12.36943469,28.97421523,67.19654361,93.65491792,14.30088776,107.6992981,93.97444693,2359.938617,8.298198455,21.45207693,25.51953511,16.41249068,1022.897538,7.743241427,88.21943977,BELT_BROKEN,NOT_APPLICABLE,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,CLUTCH_WORN,P0811,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,BELT_BROKEN,NOT_APPLICABLE,real_dtc_expert_retrofit
9.854863413,27.03804411,54.22012633,94.73013548,14.524197,90.63422152,90.05770556,1099.625131,62.95133775,13.18559905,55.87771196,37.63309586,793.1526558,8.8378406,130.8136153,ALTERNATOR_ISSUE,P0621,real_dtc_expert_retrofit
12.83935888,26.91662452,71.22347754,91.41174785,14.42203255,109.0448565,89.25763438,1300.34719,13.81014746,98.00225252,29.63722775,33.29281544,1080.13722,9.168202316,144.198733,RADIATOR_FAN_ISSUE,P0484,real_dtc_expert_retrofit
12.99421143,21.03233859,42.36665628,91.78745399,14.94432568,119.3224707,89.68972545,1583.231458,12.07998446,93.29009392,47.50963839,37.86324141,1048.231935,8.747317731,72.42323288,IGNITION_SYSTEM,P0309,real_dtc_expert_retrofit
12.28387908,30.28931727,90.19038036,98.45131565,14.08087482,108.6451888,93.92400388,1707.592781,5.928049328,93.75842798,37.01380133,30.83551312,891.7197692,7.491967883,39.15051858,ELECTRICAL_FAULT_RAIN,NOT_APPLICABLE,real_dtc_expert_retrofit
10.55655403,25.68079148,90.35683018,91.81400866,14.35706789,92.49465951,85.55333459,700,45.49478922,82.92813761,41.34083791,10.29321232,1093.079548,8.782814574,80.21136718,BATTERY_REPLACE,P0560,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,TRANSMISSION_ISSUE,P0705,real_dtc_expert_retrofit
12.20550052,35.05601308,55.25474121,93.62795292,14.07731276,108.1424542,92.75917376,733.9052181,6.174339001,23.13400219,47.72865499,33.13575434,837.2451345,7.680294416,95.32392876,IGNITION_SYSTEM,P0308,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,BELT_BROKEN,NOT_APPLICABLE,real_dtc_expert_retrofit
10.22262718,24.05438177,96.65831733,96.28518604,13.83084514,95.06116446,91.05450587,4004.064172,35.76909433,10.97539818,26.42731663,18.54893384,1010.623532,7.202903519,119.5483414,BATTERY_TERMINAL_CLEAN,P0561,real_dtc_expert_retrofit
13.22599171,21.87890665,55.36935705,94.20963646,13.99878928,97.05824446,94.98240666,2949.17432,37.18662277,15.3493797,57.11880837,34.44389814,433.7843742,7.381420961,267.821446,BRAKE_FAILURE,NOT_APPLICABLE,real_dtc_expert_retrofit
12.11783061,25.49663744,53.06896454,90.99003046,14.01191003,107.2824494,89.94877182,1449.656077,13.02178224,63.95875208,29.76837042,44.04827606,950.2886283,6.804021645,136.8068271,BELT_BROKEN,NOT_APPLICABLE,real_dtc_expert_retrofit
12.83935888,26.91662452,71.22347754,91.41174785,14.42203255,109.0448565,89.25763438,1300.34719,13.81014746,98.00225252,29.63722775,33.29281544,1080.13722,9.168202316,144.198733,FUEL_PUMP,P0190,real_dtc_expert_retrofit
10.95129401,29.94037789,92.94782598,96.41355739,14.52287299,97.87914245,88.23116541,2136.562199,56.78776908,40.29558568,45.71543323,27.23643663,1052.588635,7.76846304,39.22880175,BATTERY_JUMP,U0100,real_dtc_expert_retrofit
12.36943469,28.97421523,67.19654361,93.65491792,14.30088776,107.6992981,93.97444693,2359.938617,8.298198455,21.45207693,25.51953511,16.41249068,1022.897538,7.743241427,88.21943977,SEVERE_MECHANICAL_TOW,NOT_APPLICABLE,real_dtc_expert_retrofit
12.28387908,30.28931727,90.19038036,98.45131565,14.08087482,108.6451888,93.92400388,1707.592781,5.928049328,93.75842798,37.01380133,30.83551312,891.7197692,7.491967883,39.15051858,RADIATOR_FAN_ISSUE,P0526,real_dtc_expert_retrofit
13.35287423,18.14001453,72.84548641,97.98365256,13.85405608,92.1226654,86.17288379,2538.344652,51.74785973,18.76840129,19.51640289,47.39389222,560.9996051,7.442294725,326.5862458,BRAKE_PAD_WORN,NOT_APPLICABLE,real_dtc_expert_retrofit
12.36943469,28.97421523,67.19654361,93.65491792,14.30088776,107.6992981,93.97444693,2359.938617,8.298198455,21.45207693,25.51953511,16.41249068,1022.897538,7.743241427,88.21943977,CLUTCH_WORN,P0811,real_dtc_expert_retrofit
12.36943469,28.97421523,67.19654361,93.65491792,14.30088776,107.6992981,93.97444693,2359.938617,8.298198455,21.45207693,25.51953511,16.41249068,1022.897538,7.743241427,88.21943977,RADIATOR_FAN_ISSUE,P0526,real_dtc_expert_retrofit
10.01620326,27.12871194,54.68471327,90.29097604,13.914573,94.15220795,91.2544444,2932.261558,33.86586464,77.19722436,64.58705826,30.1909344,1140.578055,8.971950715,-9.881104159,BATTERY_REPLACE,P0562,real_dtc_expert_retrofit
9.867297907,27.11228036,54.72120631,93.60084595,14.13522214,96.00931402,91.7897245,872.8526872,42.91440826,85.66587659,35.93174635,16.72779487,883.3105205,7.494422038,77.87988025,STARTER_MOTOR,P0615,real_dtc_expert_retrofit
12.11783061,25.49663744,53.06896454,90.99003046,14.01191003,107.2824494,89.94877182,1449.656077,13.02178224,63.95875208,29.76837042,44.04827606,950.2886283,6.804021645,136.8068271,FUEL_FILTER_CLOGGED,P0192,real_dtc_expert_retrofit
12.20550052,35.05601308,55.25474121,93.62795292,14.07731276,108.1424542,92.75917376,733.9052181,6.174339001,23.13400219,47.72865499,33.13575434,837.2451345,7.680294416,95.32392876,ELECTRICAL_FAULT_RAIN,NOT_APPLICABLE,real_dtc_expert_retrofit
12.28387908,30.28931727,90.19038036,98.45131565,14.08087482,108.6451888,93.92400388,1707.592781,5.928049328,93.75842798,37.01380133,30.83551312,891.7197692,7.491967883,39.15051858,FUEL_PUMP,P0191,real_dtc_expert_retrofit
12.28387908,30.28931727,90.19038036,98.45131565,14.08087482,108.6451888,93.92400388,1707.592781,5.928049328,93.75842798,37.01380133,30.83551312,891.7197692,7.491967883,39.15051858,CLUTCH_WORN,P0900,real_dtc_expert_retrofit
9.854863413,27.03804411,54.22012633,94.73013548,14.524197,90.63422152,90.05770556,1099.625131,62.95133775,13.18559905,55.87771196,37.63309586,793.1526558,8.8378406,130.8136153,BATTERY_JUMP,P0560,real_dtc_expert_retrofit
13.22599171,21.87890665,55.36935705,94.20963646,13.99878928,97.05824446,94.98240666,2949.17432,37.18662277,15.3493797,57.11880837,34.44389814,433.7843742,7.381420961,267.821446,BRAKE_FAILURE,NOT_APPLICABLE,real_dtc_expert_retrofit
12.36943469,28.97421523,67.19654361,93.65491792,14.30088776,107.6992981,93.97444693,2359.938617,8.298198455,21.45207693,25.51953511,16.41249068,1022.897538,7.743241427,88.21943977,SEVERE_MECHANICAL_TOW,NOT_APPLICABLE,real_dtc_expert_retrofit
9.06508174,28.7736311,90.40652444,91.99655029,14.37337167,93.09603477,88.27421811,2310.446055,41.03564044,58.21544279,21.84279055,48.90440481,881.7042728,9.690619581,66.90858781,BATTERY_TERMINAL_CLEAN,P0560,real_dtc_expert_retrofit
12.99421143,21.03233859,42.36665628,91.78745399,14.94432568,119.3224707,89.68972545,1583.231458,12.07998446,93.29009392,47.50963839,37.86324141,1048.231935,8.747317731,72.42323288,ELECTRICAL_FAULT_RAIN,NOT_APPLICABLE,real_dtc_expert_retrofit
9.854863413,27.03804411,54.22012633,94.73013548,14.524197,90.63422152,90.05770556,1099.625131,62.95133775,13.18559905,55.87771196,37.63309586,793.1526558,8.8378406,130.8136153,BATTERY_JUMP,U0100,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,ENGINE_OVERHEAT_SEVERE,P0481,real_dtc_expert_retrofit
9.06508174,28.7736311,90.40652444,91.99655029,14.37337167,93.09603477,88.27421811,2310.446055,41.03564044,58.21544279,21.84279055,48.90440481,881.7042728,9.690619581,66.90858781,BATTERY_REPLACE,P0561,real_dtc_expert_retrofit
12.83935888,26.91662452,71.22347754,91.41174785,14.42203255,109.0448565,89.25763438,1300.34719,13.81014746,98.00225252,29.63722775,33.29281544,1080.13722,9.168202316,144.198733,IGNITION_SYSTEM,P0353,real_dtc_expert_retrofit
12.99421143,21.03233859,42.36665628,91.78745399,14.94432568,119.3224707,89.68972545,1583.231458,12.07998446,93.29009392,47.50963839,37.86324141,1048.231935,8.747317731,72.42323288,FUEL_FILTER_CLOGGED,P0193,real_dtc_expert_retrofit
12.11783061,25.49663744,53.06896454,90.99003046,14.01191003,107.2824494,89.94877182,1449.656077,13.02178224,63.95875208,29.76837042,44.04827606,950.2886283,6.804021645,136.8068271,IGNITION_SYSTEM,P0311,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,TRANSMISSION_ISSUE,P0731,real_dtc_expert_retrofit
12.20550052,35.05601308,55.25474121,93.62795292,14.07731276,108.1424542,92.75917376,733.9052181,6.174339001,23.13400219,47.72865499,33.13575434,837.2451345,7.680294416,95.32392876,BELT_BROKEN,NOT_APPLICABLE,real_dtc_expert_retrofit
9.06508174,28.7736311,90.40652444,91.99655029,14.37337167,93.09603477,88.27421811,2310.446055,41.03564044,58.21544279,21.84279055,48.90440481,881.7042728,9.690619581,66.90858781,STARTER_MOTOR,P0817,real_dtc_expert_retrofit
12.20550052,35.05601308,55.25474121,93.62795292,14.07731276,108.1424542,92.75917376,733.9052181,6.174339001,23.13400219,47.72865499,33.13575434,837.2451345,7.680294416,95.32392876,BELT_BROKEN,NOT_APPLICABLE,real_dtc_expert_retrofit
12.28387908,30.28931727,90.19038036,98.45131565,14.08087482,108.6451888,93.92400388,1707.592781,5.928049328,93.75842798,37.01380133,30.83551312,891.7197692,7.491967883,39.15051858,ENGINE_OVERHEAT_SEVERE,P0217,real_dtc_expert_retrofit
13.35287423,18.14001453,72.84548641,97.98365256,13.85405608,92.1226654,86.17288379,2538.344652,51.74785973,18.76840129,19.51640289,47.39389222,560.9996051,7.442294725,326.5862458,BRAKE_FAILURE,NOT_APPLICABLE,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,SEVERE_MECHANICAL_TOW,NOT_APPLICABLE,real_dtc_expert_retrofit
10.22262718,24.05438177,96.65831733,96.28518604,13.83084514,95.06116446,91.05450587,4004.064172,35.76909433,10.97539818,26.42731663,18.54893384,1010.623532,7.202903519,119.5483414,STARTER_MOTOR,P0817,real_dtc_expert_retrofit
12.36943469,28.97421523,67.19654361,93.65491792,14.30088776,107.6992981,93.97444693,2359.938617,8.298198455,21.45207693,25.51953511,16.41249068,1022.897538,7.743241427,88.21943977,SEVERE_MECHANICAL_TOW,NOT_APPLICABLE,real_dtc_expert_retrofit
10.01620326,27.12871194,54.68471327,90.29097604,13.914573,94.15220795,91.2544444,2932.261558,33.86586464,77.19722436,64.58705826,30.1909344,1140.578055,8.971950715,-9.881104159,STARTER_MOTOR,P0616,real_dtc_expert_retrofit
10.01620326,27.12871194,54.68471327,90.29097604,13.914573,94.15220795,91.2544444,2932.261558,33.86586464,77.19722436,64.58705826,30.1909344,1140.578055,8.971950715,-9.881104159,BATTERY_REPLACE,P0560,real_dtc_expert_retrofit
12.99421143,21.03233859,42.36665628,91.78745399,14.94432568,119.3224707,89.68972545,1583.231458,12.07998446,93.29009392,47.50963839,37.86324141,1048.231935,8.747317731,72.42323288,ELECTRICAL_FAULT_RAIN,NOT_APPLICABLE,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,FUEL_FILTER_CLOGGED,P0089,real_dtc_expert_retrofit
9.944045109,19.74096377,75.28679939,95.03200577,13.89127514,96.08999502,86.965005,2561.239534,58.01526269,85.80846279,54.85588471,30.67915374,999.4218317,8.211273616,142.6697112,BATTERY_REPLACE,P0562,real_dtc_expert_retrofit
12.36943469,28.97421523,67.19654361,93.65491792,14.30088776,107.6992981,93.97444693,2359.938617,8.298198455,21.45207693,25.51953511,16.41249068,1022.897538,7.743241427,88.21943977,ENGINE_OVERHEAT_SEVERE,P0691,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,TRANSMISSION_ISSUE,P0716,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,FUEL_FILTER_CLOGGED,P0191,real_dtc_expert_retrofit
10.95129401,29.94037789,92.94782598,96.41355739,14.52287299,97.87914245,88.23116541,2136.562199,56.78776908,40.29558568,45.71543323,27.23643663,1052.588635,7.76846304,39.22880175,BATTERY_TERMINAL_CLEAN,U0073,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,TRANSMISSION_ISSUE,P0761,real_dtc_expert_retrofit
12.11783061,25.49663744,53.06896454,90.99003046,14.01191003,107.2824494,89.94877182,1449.656077,13.02178224,63.95875208,29.76837042,44.04827606,950.2886283,6.804021645,136.8068271,TRANSMISSION_ISSUE,P0762,real_dtc_expert_retrofit
12.83935888,26.91662452,71.22347754,91.41174785,14.42203255,109.0448565,89.25763438,1300.34719,13.81014746,98.00225252,29.63722775,33.29281544,1080.13722,9.168202316,144.198733,COOLANT_LOW,P0125,real_dtc_expert_retrofit
10.46988854,22.04592302,49.97156294,93.38368377,14.32078243,85.83227328,89.56426986,2082.625966,63.87878902,68.22564557,30.53103147,46.79858665,1027.665337,8.695411856,154.8245363,BATTERY_REPLACE,P0562,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,CLUTCH_WORN,P0902,real_dtc_expert_retrofit
12.28387908,30.28931727,90.19038036,98.45131565,14.08087482,108.6451888,93.92400388,1707.592781,5.928049328,93.75842798,37.01380133,30.83551312,891.7197692,7.491967883,39.15051858,ELECTRICAL_FAULT_RAIN,NOT_APPLICABLE,real_dtc_expert_retrofit
10.01620326,27.12871194,54.68471327,90.29097604,13.914573,94.15220795,91.2544444,2932.261558,33.86586464,77.19722436,64.58705826,30.1909344,1140.578055,8.971950715,-9.881104159,BATTERY_JUMP,P0560,real_dtc_expert_retrofit
9.661014812,25.06218767,90.82861421,91.0769208,14.2258788,90.43697909,94.46385281,1794.073353,37.53749024,30.33012687,66.64717505,26.01243878,931.8869818,9.060023986,99.1628258,ALTERNATOR_ISSUE,P0563,real_dtc_expert_retrofit
12.28387908,30.28931727,90.19038036,98.45131565,14.08087482,108.6451888,93.92400388,1707.592781,5.928049328,93.75842798,37.01380133,30.83551312,891.7197692,7.491967883,39.15051858,RADIATOR_FAN_ISSUE,P0695,real_dtc_expert_retrofit
12.11783061,25.49663744,53.06896454,90.99003046,14.01191003,107.2824494,89.94877182,1449.656077,13.02178224,63.95875208,29.76837042,44.04827606,950.2886283,6.804021645,136.8068271,SEVERE_MECHANICAL_TOW,NOT_APPLICABLE,real_dtc_expert_retrofit
12.62988213,27.08285918,75.4397808,92.79522588,14.00243464,95.08156792,92.4608913,1551.684411,37.23734552,15.2634977,25.23853628,63.34846174,618.7795814,9.279881227,331.388808,BRAKE_PAD_WORN,NOT_APPLICABLE,real_dtc_expert_retrofit
12.28387908,30.28931727,90.19038036,98.45131565,14.08087482,108.6451888,93.92400388,1707.592781,5.928049328,93.75842798,37.01380133,30.83551312,891.7197692,7.491967883,39.15051858,ELECTRICAL_FAULT_RAIN,NOT_APPLICABLE,real_dtc_expert_retrofit
12.83935888,26.91662452,71.22347754,91.41174785,14.42203255,109.0448565,89.25763438,1300.34719,13.81014746,98.00225252,29.63722775,33.29281544,1080.13722,9.168202316,144.198733,FUEL_FILTER_CLOGGED,P0193,real_dtc_expert_retrofit
10.22262718,24.05438177,96.65831733,96.28518604,13.83084514,95.06116446,91.05450587,4004.064172,35.76909433,10.97539818,26.42731663,18.54893384,1010.623532,7.202903519,119.5483414,BATTERY_REPLACE,P0560,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,BELT_BROKEN,NOT_APPLICABLE,real_dtc_expert_retrofit
12.11783061,25.49663744,53.06896454,90.99003046,14.01191003,107.2824494,89.94877182,1449.656077,13.02178224,63.95875208,29.76837042,44.04827606,950.2886283,6.804021645,136.8068271,IGNITION_SYSTEM,P0356,real_dtc_expert_retrofit
12.20550052,35.05601308,55.25474121,93.62795292,14.07731276,108.1424542,92.75917376,733.9052181,6.174339001,23.13400219,47.72865499,33.13575434,837.2451345,7.680294416,95.32392876,CLUTCH_WORN,P0901,real_dtc_expert_retrofit
10.95129401,29.94037789,92.94782598,96.41355739,14.52287299,97.87914245,88.23116541,2136.562199,56.78776908,40.29558568,45.71543323,27.23643663,1052.588635,7.76846304,39.22880175,BATTERY_JUMP,P0562,real_dtc_expert_retrofit
12.54526034,34.43933942,53.78850905,94.16838848,14.16743439,115.3301864,89.05912944,1105.271005,6.374114207,55.12023729,0,29.68056658,860.4565918,7.315401087,26.51672572,RADIATOR_HOSE_LEAK,NOT_APPLICABLE,real_dtc_expert_retrofit
10.22262718,24.05438177,96.65831733,96.28518604,13.83084514,95.06116446,91.05450587,4004.064172,35.76909433,10.97539818,26.42731663,18.54893384,1010.623532,7.202903519,119.5483414,ALTERNATOR_ISSUE,P0621,real_dtc_expert_retrofit
12.20550052,35.05601308,55.25474121,93.62795292,14.07731276,108.1424542,92.75917376,733.9052181,6.174339001,23.13400219,47.72865499,33.13575434,837.2451345,7.680294416,95.32392876,ENGINE_OVERHEAT_SEVERE,P0693,real_dtc_expert_retrofit
9.867297907,27.11228036,54.72120631,93.60084595,14.13522214,96.00931402,91.7897245,872.8526872,42.91440826,85.66587659,35.93174635,16.72779487,883.3105205,7.494422038,77.87988025,BATTERY_JUMP,P0561,real_dtc_expert_retrofit
